alpha,seed,rejected_empty_client,empty_client_ids,hd_pairwise_rms,hd_pairwise_mean,zero_cells,size_min,size_max,size_max_min_ratio,mean_absent_classes_per_client,target_hd,hd_condition
0.06,4007,False,,0.8543784803000799,0.8080011544912059,13.0,89144,11156933.0,125.15629767567083,2.6,0.75,hd_0p75
0.06,4008,False,,0.8651582187608882,0.8227150368112683,10.0,105932,7692746.0,72.6196616697504,2.0,0.75,hd_0p75
0.06,4009,False,,0.8688912706665107,0.8585339302538892,9.0,4933,12017775.0,2436.2000810865597,1.8,0.75,hd_0p75
0.06,4010,False,,0.7880326772459271,0.7094580719569497,14.0,55198,9778475.0,177.15270480814522,2.8,0.75,hd_0p75
0.06,4011,False,,0.8769460288840164,0.8585844544860779,10.0,55833,11740072.0,210.27120161911415,2.0,0.75,hd_0p75
0.06,4012,False,,0.917734065866616,0.8762757044100342,16.0,255,11766683.0,46143.85490196078,3.2,0.75,hd_0p75
0.06,4013,False,,0.7410424623134284,0.7007677553936063,12.0,5458,9252529.0,1695.2233418834737,2.4,0.75,hd_0p75
0.06,4014,False,,0.9076762492623128,0.8787137911857126,10.0,63927,11457307.0,179.22485021978193,2.0,0.75,hd_0p75
0.06,4015,False,,0.8682427074261837,0.844580864947568,10.0,66273,9537055.0,143.90558749415297,2.0,0.75,hd_0p75
0.06,4016,False,,0.6321491708377072,0.5406814887134737,7.0,635303,8363994.0,13.165362039845554,1.4,0.75,hd_0p75
0.06,4017,False,,0.7691269665472035,0.7492111787043194,12.0,810,10456235.0,12908.932098765432,2.4,0.75,hd_0p75
0.06,4018,False,,0.9136660669015725,0.880388844811893,10.0,95639,10900489.0,113.97535524210835,2.0,0.75,hd_0p75
0.06,4019,False,,0.7602122914981438,0.6561970000480525,14.0,163325,4875083.0,29.848969845400276,2.8,0.75,hd_0p75
0.06,4020,False,,0.908393407486359,0.8899429291632697,6.0,73729,11730095.0,159.09743791452482,1.2,0.75,hd_0p75
0.06,4021,False,,0.9028117007566745,0.8661464654879744,10.0,53625,11861084.0,221.18571561771563,2.0,0.75,hd_0p75
0.06,4022,False,,0.836828976776231,0.8132874363933154,10.0,15309,10478559.0,684.4705075445817,2.0,0.75,hd_0p75
0.06,4023,False,,0.7004935810832706,0.6108585498082761,13.0,6001,6461480.0,1076.7338776870522,2.6,0.75,hd_0p75
0.06,4024,False,,0.8214591050894645,0.7839336182421042,11.0,337,6694309.0,19864.418397626112,2.2,0.75,hd_0p75
0.06,4025,False,,0.8447852958672433,0.795300599072855,9.0,90834,11446357.0,126.01401457603981,1.8,0.75,hd_0p75
0.06,4026,False,,0.9034472531059758,0.8610650616342216,17.0,82406,11571450.0,140.41999368977986,3.4,0.75,hd_0p75
0.06,4027,False,,0.7829206093789005,0.7525247388473132,13.0,78916,9704717.0,122.97527751026408,2.6,0.75,hd_0p75
0.06,4028,False,,0.7720454398491576,0.7159176174572318,11.0,151748,11501657.0,75.79445528112397,2.2,0.75,hd_0p75
0.06,4029,False,,0.8165850069850428,0.7112510916800436,10.0,143219,11226277.0,78.38538881014391,2.0,0.75,hd_0p75
0.08,4000,False,,0.6873359615299882,0.6637991073304502,8.0,487,11468468.0,23549.215605749487,1.6,0.75,hd_0p75
0.08,4001,False,,0.8030192895963596,0.7461473507552904,9.0,203183,9776796.0,48.118179178376145,1.8,0.75,hd_0p75
0.08,4002,False,,0.8231183595045631,0.7979992509481763,7.0,5712,11088822.0,1941.3203781512605,1.4,0.75,hd_0p75
0.08,4003,False,,0.8232926592926428,0.8049552460444899,7.0,167403,11238333.0,67.13340262719306,1.4,0.75,hd_0p75
0.08,4004,False,,0.8008851813795096,0.7759841846652427,9.0,170739,12126302.0,71.02244946965837,1.8,0.75,hd_0p75
0.08,4005,False,,0.9121593926060119,0.8722504193427593,10.0,68292,7675123.0,112.38685351139226,2.0,0.75,hd_0p75
0.08,4006,False,,0.8619777009301669,0.8385452516858084,9.0,3564,7502762.0,2105.152076318743,1.8,0.75,hd_0p75
0.08,4007,False,,0.8947993780802472,0.8852843434042155,12.0,1639,12079599.0,7370.103111653447,2.4,0.75,hd_0p75
0.08,4008,False,,0.832916053716228,0.7996465572470821,9.0,4238,12492928.0,2947.835771590373,1.8,0.75,hd_0p75
0.08,4009,False,,0.941909645955688,0.9397581157173306,10.0,1114,11830262.0,10619.624775583483,2.0,0.75,hd_0p75
0.08,4010,False,,0.6859096129404114,0.6403721092763004,8.0,17486,10605221.0,606.4978268328949,1.6,0.75,hd_0p75
0.08,4011,False,,0.772108130508499,0.7206560660581465,10.0,303134,6560114.0,21.640970659840203,2.0,0.75,hd_0p75
0.08,4012,False,,0.7307369741062612,0.6707214087847182,12.0,60070,11912354.0,198.3078741468287,2.4,0.75,hd_0p75
0.08,4013,False,,0.800724893446089,0.7209319534179313,4.0,58337,9658369.0,165.56163326876597,0.8,0.75,hd_0p75
0.08,4014,False,,0.80044999959846,0.7440958283512156,7.0,131664,6738284.0,51.17787702029408,1.4,0.75,hd_0p75
0.08,4015,False,,0.8059321307474383,0.7288670419436466,4.0,74471,6221012.0,83.53603416094856,0.8,0.75,hd_0p75
0.08,4016,False,,0.872182392869831,0.8352424411393562,8.0,397848,11130967.0,27.977938810802115,1.6,0.75,hd_0p75
0.08,4017,False,,0.8836802685039011,0.8229136839578007,9.0,158039,10688750.0,67.63362208062567,1.8,0.75,hd_0p75
0.08,4018,False,,0.889965169508159,0.8617128314576682,12.0,10196,10485214.0,1028.3654374264418,2.4,0.75,hd_0p75
0.08,4019,False,,0.8224810290622372,0.8074505714127943,6.0,18,12027678.0,668204.3333333334,1.2,0.75,hd_0p75
0.08,4020,False,,0.9149638732877288,0.9106968910228697,8.0,89220,11721000.0,131.37188971082716,1.6,0.75,hd_0p75
0.08,4021,False,,0.8049338218000773,0.7765500970366254,7.0,60670,10756232.0,177.29078622053734,1.4,0.75,hd_0p75
0.08,4022,False,,0.9150312615462121,0.8817894558587398,12.0,80941,9994787.0,123.48237605169197,2.4,0.75,hd_0p75
0.08,4023,False,,0.8658156737399185,0.8503945724631505,6.0,12016,11997752.0,998.4813581890812,1.2,0.75,hd_0p75
0.08,4024,False,,0.7898497867304186,0.7550755206044719,9.0,11937,7056422.0,591.138644550557,1.8,0.75,hd_0p75
0.08,4025,False,,0.8516709017247696,0.8286489222996014,11.0,57092,11368884.0,199.13269810131015,2.2,0.75,hd_0p75
0.08,4026,False,,0.7496058344025377,0.6966266038804944,8.0,11808,9412635.0,797.1404979674796,1.6,0.75,hd_0p75
0.08,4027,False,,0.7576140002761894,0.6824437830523945,10.0,27377,8934624.0,326.3551156079921,2.0,0.75,hd_0p75
0.08,4028,False,,0.8561707357032333,0.8259293573232002,10.0,159458,10965769.0,68.76901127569643,2.0,0.75,hd_0p75
0.08,4029,False,,0.8833203313516942,0.8721992876679225,10.0,9924,11644689.0,1173.386638452237,2.0,0.75,hd_0p75
0.1,4000,False,,0.6091583652403243,0.5304708624951806,6.0,45740,7911964.0,172.97691298644511,1.2,0.75,hd_0p75
0.1,4001,False,,0.8203814984620025,0.8004501726762305,7.0,148203,11045700.0,74.53087994170158,1.4,0.75,hd_0p75
0.1,4002,False,,0.8715700828642942,0.8230737025528733,9.0,139253,6794267.0,48.79081240619592,1.8,0.75,hd_0p75
0.1,4003,False,,0.712653371962137,0.6579475027447728,4.0,109300,7454981.0,68.20659652333029,0.8,0.75,hd_0p75
0.1,4004,False,,0.8192950952893999,0.7677846913510286,8.0,23929,6313929.0,263.8609636842325,1.6,0.75,hd_0p75
0.1,4005,False,,0.8269030060418459,0.7882895494485314,9.0,6998,7728110.0,1104.3312374964275,1.8,0.75,hd_0p75
0.1,4006,False,,0.8194481541618636,0.8010789378733099,8.0,17665,11626593.0,658.1711293518257,1.6,0.75,hd_0p75
0.1,4007,False,,0.8434248264058758,0.8246471491389699,10.0,27670,11855830.0,428.47235272858694,2.0,0.75,hd_0p75
0.1,4008,False,,0.8130003545143932,0.7908853870455109,4.0,92221,12350565.0,133.92356404723435,0.8,0.75,hd_0p75
0.1,4009,False,,0.7897831265122043,0.7455452307435165,9.0,55010,9892238.0,179.8261770587166,1.8,0.75,hd_0p75
0.1,4010,False,,0.8574217275167207,0.8253671274224714,9.0,67639,8619414.0,127.43260544951877,1.8,0.75,hd_0p75
0.1,4011,False,,0.7142633320587212,0.6500982630918337,6.0,157780,6462005.0,40.95579287615667,1.2,0.75,hd_0p75
0.1,4012,False,,0.7444682003597335,0.723246341414983,3.0,3073,9334307.0,3037.5226163358284,0.6,0.75,hd_0p75
0.1,4013,False,,0.8460218207242826,0.8122372029415104,8.0,29118,6933892.0,238.13077821278935,1.6,0.75,hd_0p75
0.1,4014,False,,0.801425871192014,0.7375546491187348,8.0,34517,11649024.0,337.48657183416867,1.6,0.75,hd_0p75
0.1,4015,False,,0.6812793409097003,0.5929402367478537,3.0,333074,9674084.0,29.044848892438317,0.6,0.75,hd_0p75
0.1,4016,False,,0.8032422836562838,0.7774840323903011,4.0,20018,11422583.0,570.6155959636327,0.8,0.75,hd_0p75
0.1,4017,False,,0.6811713989802709,0.6236282027065105,5.0,95485,11268444.0,118.01271403885427,1.0,0.75,hd_0p75
0.1,4018,False,,0.8583738137608341,0.7987911296038641,7.0,114262,8580069.0,75.09118517092297,1.4,0.75,hd_0p75
0.1,4019,False,,0.7841872467065748,0.7580648093219999,8.0,6735,11576257.0,1718.8206384558277,1.6,0.75,hd_0p75
0.1,4020,False,,0.6777514962832071,0.639328943738086,5.0,12730,11255124.0,884.1417124901807,1.0,0.75,hd_0p75
0.1,4021,False,,0.7830581576168992,0.7614279604070833,8.0,88450,11663301.0,131.8632108535896,1.6,0.75,hd_0p75
0.1,4022,False,,0.8104349459471917,0.7757543863890011,6.0,14730,12114339.0,822.4262729124237,1.2,0.75,hd_0p75
0.1,4023,False,,0.6195322965781846,0.5385248159617054,2.0,77480,7403439.0,95.55290397521941,0.4,0.75,hd_0p75
0.1,4024,False,,0.7664913210257439,0.688981960790233,8.0,125903,6452646.0,51.25093127248755,1.6,0.75,hd_0p75
0.1,4025,False,,0.6636699387452588,0.6063309842847333,5.0,235003,7160838.0,30.471262068994864,1.0,0.75,hd_0p75
0.1,4026,False,,0.8084385417799095,0.7577589441213008,7.0,52370,11986827.0,228.8872827954936,1.4,0.75,hd_0p75
0.1,4027,False,,0.6230723188146753,0.5958538558939492,4.0,362635,8913291.0,24.579235319260412,0.8,0.75,hd_0p75
0.1,4028,False,,0.8897132952767889,0.8596285002684004,10.0,163994,8429535.0,51.401484200641484,2.0,0.75,hd_0p75
0.1,4029,False,,0.8157999128314435,0.767685576111519,9.0,139968,11414536.0,81.55104023776863,1.8,0.75,hd_0p75
0.12,4000,False,,0.7588428960747192,0.6864827574371434,4.0,70377,7415735.0,105.37157025732839,0.8,0.75,hd_0p75
0.12,4001,False,,0.8667207142222672,0.8295077956372138,10.0,163789,10163150.0,62.05025978545568,2.0,0.75,hd_0p75
0.12,4002,False,,0.7908747660004717,0.7381848992360216,11.0,16066,8147503.0,507.1270384663264,2.2,0.75,hd_0p75
0.12,4003,False,,0.8223986031638088,0.7923993847135408,4.0,150736,11590525.0,76.89287894066447,0.8,0.75,hd_0p75
0.12,4004,False,,0.8009201531418648,0.7475459320038486,6.0,104630,9263444.0,88.53525757430947,1.2,0.75,hd_0p75
0.12,4005,False,,0.6648372119475384,0.5801533918665636,6.0,20756,4805704.0,231.53324339949893,1.2,0.75,hd_0p75
0.12,4006,False,,0.6988992779893217,0.6648140764170125,7.0,149297,11944716.0,80.00640334367067,1.4,0.75,hd_0p75
0.12,4007,False,,0.6834615356007894,0.6711476516790985,5.0,16248,11844841.0,729.0030157557853,1.0,0.75,hd_0p75
0.12,4008,False,,0.3587149552629789,0.33494215927018267,7.0,28669,5112690.0,178.33513551222575,1.4,0.75,hd_0p75
0.12,4009,False,,0.5740451958605715,0.5650480236702075,3.0,18309,12590428.0,687.6633349718718,0.6,0.75,hd_0p75
0.12,4010,False,,0.7997431880372426,0.7770819176187276,8.0,71076,10081049.0,141.83478248635262,1.6,0.75,hd_0p75
0.12,4011,False,,0.8195656108090149,0.7200501663624929,11.0,454302,7184016.0,15.813304806054123,2.2,0.75,hd_0p75
0.12,4012,False,,0.7492635967781938,0.6725488604264411,5.0,155431,5366214.0,34.52473444808307,1.0,0.75,hd_0p75
0.12,4013,False,,0.6692181654763326,0.5790022715673926,4.0,69647,7125975.0,102.31560584088331,0.8,0.75,hd_0p75
0.12,4014,False,,0.8040984637955888,0.7191959836980039,8.0,272479,4972227.0,18.24811086358949,1.6,0.75,hd_0p75
0.12,4015,False,,0.7363936471509219,0.660391061259124,6.0,229756,8958360.0,38.990755410087225,1.2,0.75,hd_0p75
0.12,4016,False,,0.39798196631975413,0.371280917848764,1.0,17245,8892559.0,515.6601333719918,0.2,0.75,hd_0p75
0.12,4017,False,,0.7745410300426261,0.7229778134720726,9.0,3998,10555165.0,2640.1113056528266,1.8,0.75,hd_0p75
0.12,4018,False,,0.82651245736351,0.7901654539739411,3.0,43450,10178398.0,234.25542002301495,0.6,0.75,hd_0p75
0.12,4019,False,,0.7785816785080445,0.7181809789621921,6.0,348825,6750394.0,19.351806779903963,1.2,0.75,hd_0p75
0.12,4020,False,,0.8299284937908612,0.8202842756319825,3.0,28,12184493.0,435160.46428571426,0.6,0.75,hd_0p75
0.12,4021,False,,0.7543922413063665,0.6841667050742455,7.0,464638,6884673.0,14.817283562687512,1.4,0.75,hd_0p75
0.12,4022,False,,0.845647442796308,0.8178948067924466,4.0,57110,10205082.0,178.6916827175626,0.8,0.75,hd_0p75
0.12,4023,False,,0.8044617062452748,0.7867523682050516,5.0,21722,11731982.0,540.0967682533836,1.0,0.75,hd_0p75
0.12,4024,False,,0.8951953632872253,0.8648498467890369,5.0,15896,12766917.0,803.1528057372924,1.0,0.75,hd_0p75
0.12,4025,False,,0.6850073528129504,0.6513012856012341,4.0,3546,7723229.0,2178.0115623237452,0.8,0.75,hd_0p75
0.12,4026,False,,0.8550265654005907,0.8427389082569151,7.0,34609,11571265.0,334.3426565344275,1.4,0.75,hd_0p75
0.12,4027,False,,0.8247264476111781,0.7813876863402225,6.0,1056,7992631.0,7568.779356060606,1.2,0.75,hd_0p75
0.12,4028,False,,0.7243812707181899,0.6880979086068044,5.0,254629,11575165.0,45.458942225748046,1.0,0.75,hd_0p75
0.12,4029,False,,0.8826324069713393,0.8622211757246196,7.0,22000,12380726.0,562.7602727272728,1.4,0.75,hd_0p75
0.15,4000,False,,0.6667054888580566,0.6148330106204595,4.0,118790,9216419.0,77.58581530431854,0.8,0.75,hd_0p75
0.15,4001,False,,0.7037787964269879,0.6592020204643017,3.0,199344,10973744.0,55.04928164379164,0.6,0.75,hd_0p75
0.15,4002,False,,0.7691168726765257,0.7308206446478355,2.0,46360,6677201.0,144.02935720448662,0.4,0.75,hd_0p75
0.15,4003,False,,0.6988946956695479,0.6388342666658182,4.0,77491,9318184.0,120.24859661121937,0.8,0.75,hd_0p75
0.15,4004,False,,0.7980708553560513,0.7804098365564139,1.0,17099,12445563.0,727.8532662728815,0.2,0.75,hd_0p75
0.15,4005,False,,0.7246124004340811,0.6632922712150808,4.0,215944,5419705.0,25.097733671692662,0.8,0.75,hd_0p75
0.15,4006,False,,0.6342912323004258,0.5893711446473299,6.0,26620,11756596.0,441.6452291510143,1.2,0.75,hd_0p75
0.15,4007,False,,0.6775843586913074,0.5847951806481675,4.0,121477,9899597.0,81.49359137943809,0.8,0.75,hd_0p75
0.15,4008,False,,0.7045257194271856,0.6420504262381767,4.0,214356,9628172.0,44.916736643714195,0.8,0.75,hd_0p75
0.15,4009,False,,0.7801298610387065,0.7180237525748837,3.0,94418,9821798.0,104.0246351331314,0.6,0.75,hd_0p75
0.15,4010,False,,0.7593897759097203,0.7321194803804791,4.0,60157,11373610.0,189.06544541782336,0.8,0.75,hd_0p75
0.15,4011,False,,0.44218268039939035,0.36515420766815887,4.0,1055780,4542786.0,4.302777093712705,0.8,0.75,hd_0p75
0.15,4012,False,,0.7773613009416691,0.7301060224185817,3.0,120621,8418615.0,69.79394135349565,0.6,0.75,hd_0p75
0.15,4013,False,,0.7501874274911237,0.7015992811667172,5.0,7318,6644157.0,907.9197868270019,1.0,0.75,hd_0p75
0.15,4014,False,,0.7314502206584551,0.6824618833639329,4.0,192727,11391206.0,59.10539779065725,0.8,0.75,hd_0p75
0.15,4015,False,,0.6303234894907392,0.5758713161944633,4.0,21161,5589514.0,264.14224280516044,0.8,0.75,hd_0p75
0.15,4016,False,,0.7297562914742747,0.6944188462298622,4.0,277665,11218299.0,40.40227972556858,0.8,0.75,hd_0p75
0.15,4017,False,,0.6440372671081817,0.5852400802100486,1.0,375777,6156773.0,16.384113450264387,0.2,0.75,hd_0p75
0.15,4018,False,,0.734626297362369,0.7009195040367506,2.0,78209,11721357.0,149.87222698154943,0.4,0.75,hd_0p75
0.15,4019,False,,0.7443118113955829,0.6813776919491458,2.0,61612,7501492.0,121.7537492696228,0.4,0.75,hd_0p75
0.15,4020,False,,0.7757194990181737,0.7386452727210642,3.0,118836,11328236.0,95.32663502642296,0.6,0.75,hd_0p75
0.15,4021,False,,0.6335488851513073,0.5826600237791123,4.0,99580,10803740.0,108.49307089777064,0.8,0.75,hd_0p75
0.15,4022,False,,0.8282384620803259,0.8025461791102254,3.0,57719,11943099.0,206.91798194701917,0.6,0.75,hd_0p75
0.15,4023,False,,0.7753597681739773,0.7530162544859047,4.0,17903,12258926.0,684.7414399821259,0.8,0.75,hd_0p75
0.15,4024,False,,0.6430204151910566,0.5827006725197115,2.0,225311,9449004.0,41.93760624203878,0.4,0.75,hd_0p75
0.15,4025,False,,0.5628159456181576,0.4780547229614712,3.0,556290,6121896.0,11.00486436930378,0.6,0.75,hd_0p75
0.15,4026,False,,0.7820912999730336,0.7409977687394127,6.0,48168,10800025.0,224.21576565354593,1.2,0.75,hd_0p75
0.15,4027,False,,0.6964296043993087,0.6706543538270959,3.0,206077,9896727.0,48.024413204772976,0.6,0.75,hd_0p75
0.15,4028,False,,0.5089936670452233,0.4705770441543528,3.0,462585,5520900.0,11.93488764227115,0.6,0.75,hd_0p75
0.15,4029,False,,0.8104112743763283,0.7785738448726098,3.0,41849,11744774.0,280.6464670601448,0.6,0.75,hd_0p75
0.18,4000,False,,0.600716436347518,0.5392421540623866,5.0,72663,4713703.0,64.87074577157563,1.0,0.75,hd_0p75
0.18,4001,False,,0.7310324688214641,0.6775134675456753,0.0,301265,10496588.0,34.84171078618492,0.0,0.75,hd_0p75
0.18,4002,False,,0.7642166915940187,0.7174305915252865,5.0,208464,7741941.0,37.13802383145291,1.0,0.75,hd_0p75
0.18,4003,False,,0.7943582365161194,0.7794373546367334,3.0,58413,12363426.0,211.6553849314365,0.6,0.75,hd_0p75
0.18,4004,False,,0.7103777055100134,0.6731011501381134,4.0,43216,7412707.0,171.52691132913736,0.8,0.75,hd_0p75
0.18,4005,False,,0.6997222505231389,0.6640829624717763,5.0,17736,11926857.0,672.46600135318,1.0,0.75,hd_0p75
0.18,4006,False,,0.8071677204521974,0.7748828099498279,3.0,51721,10269557.0,198.5568144467431,0.6,0.75,hd_0p75
0.18,4007,False,,0.7262869280055401,0.7080032931219514,3.0,105983,10974241.0,103.5471820952417,0.6,0.75,hd_0p75
0.18,4008,False,,0.7939547722488284,0.7581010917164023,2.0,2785,9438969.0,3389.216876122083,0.4,0.75,hd_0p75
0.18,4009,False,,0.6955403984311797,0.6376844218768148,4.0,113643,8456203.0,74.41024084193484,0.8,0.75,hd_0p75
0.18,4010,False,,0.6980253009394579,0.6517810022438034,1.0,84467,6831734.0,80.88050954810754,0.2,0.75,hd_0p75
0.18,4011,False,,0.754023453825383,0.7281927259201755,0.0,185977,11075481.0,59.55296084999758,0.0,0.75,hd_0p75
0.18,4012,False,,0.6816044123726945,0.6429805495641329,5.0,135226,11444803.0,84.63463387218434,1.0,0.75,hd_0p75
0.18,4013,False,,0.7232368708499077,0.6404932495122904,4.0,330649,9754352.0,29.500624529334733,0.8,0.75,hd_0p75
0.18,4014,False,,0.6910149074249112,0.6289534933643013,1.0,140583,7907530.0,56.248123884111166,0.2,0.75,hd_0p75
0.18,4015,False,,0.6500137856835768,0.5507340987459476,3.0,89619,10504283.0,117.21044644550821,0.6,0.75,hd_0p75
0.18,4016,False,,0.662509541027791,0.6433978868547754,1.0,177454,10354530.0,58.35050210195318,0.2,0.75,hd_0p75
0.18,4017,False,,0.7200616818352878,0.6902635238321781,3.0,145245,11019764.0,75.87017797514544,0.6,0.75,hd_0p75
0.18,4018,False,,0.6832297594060086,0.6254871728820268,4.0,66444,8225976.0,123.80314249593643,0.8,0.75,hd_0p75
0.18,4019,False,,0.38172994476319355,0.36616921384133866,2.0,441861,8391202.0,18.990592064020134,0.4,0.75,hd_0p75
0.18,4020,False,,0.6675875979503403,0.5976554082689081,1.0,361034,5891266.0,16.317759546192324,0.2,0.75,hd_0p75
0.18,4021,False,,0.4884241272197496,0.46120806702244,1.0,347829,5663399.0,16.282135762112993,0.2,0.75,hd_0p75
0.18,4022,False,,0.7969088412294387,0.7671896944759531,5.0,66521,11487946.0,172.6965319222501,1.0,0.75,hd_0p75
0.18,4023,False,,0.7467533185088056,0.6975753044818245,4.0,67065,11346971.0,169.19363304257064,0.8,0.75,hd_0p75
0.18,4024,False,,0.6949917738622892,0.6525717167195817,2.0,136894,7512130.0,54.87552412815755,0.4,0.75,hd_0p75
0.18,4025,False,,0.4929258881092712,0.47235010162308316,4.0,25490,10275614.0,403.1233424872499,0.8,0.75,hd_0p75
0.18,4026,False,,0.844118837789124,0.8227319833908682,5.0,34436,12038534.0,349.5915321175514,1.0,0.75,hd_0p75
0.18,4027,False,,0.7325706645572339,0.6816937880752046,3.0,81305,7980513.0,98.15525490437243,0.6,0.75,hd_0p75
0.18,4028,False,,0.5637742824093656,0.4825526335565636,1.0,15962,5457681.0,341.91711564966795,0.2,0.75,hd_0p75
0.18,4029,False,,0.5589857554672009,0.5156334766846633,6.0,104944,10741464.0,102.35424607409666,1.2,0.75,hd_0p75
0.22,4000,False,,0.6170148235387093,0.54893974725744,3.0,304852,7999732.0,26.241363022056603,0.6,0.75,hd_0p75
0.22,4001,False,,0.29312448697987936,0.2796972387758315,2.0,159547,7217139.0,45.235190884190864,0.4,0.75,hd_0p75
0.22,4002,False,,0.47605914615023537,0.4185066208429512,2.0,952852,7275859.0,7.635875246103278,0.4,0.75,hd_0p75
0.22,4003,False,,0.6041997458408933,0.5265878694221984,2.0,263042,9778795.0,37.1757932193338,0.4,0.75,hd_0p75
0.22,4004,False,,0.6119081807420427,0.5477033293543458,1.0,320509,5866994.0,18.305239478454585,0.2,0.75,hd_0p75
0.22,4005,False,,0.7014375849480978,0.6213362043302694,5.0,181752,5643875.0,31.052615652097362,1.0,0.75,hd_0p75
0.22,4006,False,,0.6009218939692543,0.5153014156956119,3.0,547309,7414203.0,13.546649150662606,0.6,0.75,hd_0p75
0.22,4007,False,,0.7048028988893004,0.6396807633729602,1.0,153386,8205722.0,53.497203134575514,0.2,0.75,hd_0p75
0.22,4008,False,,0.7489048935425495,0.7036310138174076,0.0,129557,7025813.0,54.22951287850135,0.0,0.75,hd_0p75
0.22,4009,False,,0.41548580216466424,0.38117735922041807,1.0,185452,7211240.0,38.884670966072086,0.2,0.75,hd_0p75
0.22,4010,False,,0.578894717950725,0.5346689244473131,3.0,559065,6863470.0,12.276694123223596,0.6,0.75,hd_0p75
0.22,4011,False,,0.6601306656358001,0.6154572869540208,1.0,69833,6862197.0,98.26581988458179,0.2,0.75,hd_0p75
0.22,4012,False,,0.6040638461319995,0.5808029017063822,0.0,191650,11831826.0,61.73663448995565,0.0,0.75,hd_0p75
0.22,4013,False,,0.7269926663119217,0.6967248147311266,4.0,130837,10278331.0,78.55829008613772,0.8,0.75,hd_0p75
0.22,4014,False,,0.7602415029651401,0.6933300071596382,1.0,68561,7311876.0,106.64774434445239,0.2,0.75,hd_0p75
0.22,4015,False,,0.719482264121144,0.6800453022060454,2.0,311650,10158325.0,32.5952992138617,0.4,0.75,hd_0p75
0.22,4016,False,,0.6526042734803805,0.5921699818210376,1.0,263674,6353761.0,24.0970326994698,0.2,0.75,hd_0p75
0.22,4017,False,,0.4166847404977305,0.4038624794439312,1.0,155501,7041762.0,45.28435186911981,0.2,0.75,hd_0p75
0.22,4018,False,,0.7974994221108712,0.7794898365829679,0.0,87424,11726409.0,134.1326066068814,0.0,0.75,hd_0p75
0.22,4019,False,,0.3666192699230112,0.3221630903704423,1.0,269095,7149357.0,26.56815251119493,0.2,0.75,hd_0p75
0.22,4020,False,,0.6560756297429589,0.6123532644248857,1.0,203005,9409410.0,46.35063175783848,0.2,0.75,hd_0p75
0.22,4021,False,,0.7231218283313957,0.6823011069612536,4.0,157960,8462776.0,53.57543681944796,0.8,0.75,hd_0p75
0.22,4022,False,,0.5838637780479916,0.4833102846199965,2.0,258643,6712590.0,25.95310911178729,0.4,0.75,hd_0p75
0.22,4023,False,,0.5377867454633858,0.49468620742797115,1.0,15123,6464920.0,427.4892547774912,0.2,0.75,hd_0p75
0.22,4024,False,,0.6751068483482452,0.6406141174282902,0.0,84996,11372970.0,133.80594380912044,0.0,0.75,hd_0p75
0.22,4025,False,,0.4931843997138787,0.4422386223086362,1.0,265366,4504963.0,16.976413707860086,0.2,0.75,hd_0p75
0.22,4026,False,,0.7036549432216764,0.6853140421439775,3.0,15235,12297518.0,807.1885789300952,0.6,0.75,hd_0p75
0.22,4027,False,,0.682909219522556,0.61986695532448,1.0,59710,6967910.0,116.69586333947413,0.2,0.75,hd_0p75
0.22,4028,False,,0.6046408421441234,0.554473967609075,3.0,32528,11301430.0,347.4369773733399,0.6,0.75,hd_0p75
0.22,4029,False,,0.6725805849794874,0.612833636723117,0.0,382001,8632559.0,22.598262831772693,0.0,0.75,hd_0p75
0.01,4000,True,2,,,,0,,,,0.9,hd_0p9
0.01,4001,False,,0.8844273242253647,0.8469432915760804,20.0,1,10554987.0,10554987.0,4.0,0.9,hd_0p9
0.01,4002,True,2,,,,0,,,,0.9,hd_0p9
0.01,4003,True,0,,,,0,,,,0.9,hd_0p9
0.01,4004,True,1,,,,0,,,,0.9,hd_0p9
0.01,4005,False,,0.9917377304848481,0.9914531777700321,24.0,84647,11647348.0,137.59906434959302,4.8,0.9,hd_0p9
0.01,4006,True,3,,,,0,,,,0.9,hd_0p9
0.01,4007,True,0,,,,0,,,,0.9,hd_0p9
0.01,4008,False,,0.9274064054756571,0.9084501317780382,23.0,3,12618205.0,4206068.333333333,4.6,0.9,hd_0p9
0.01,4009,False,,0.9972912458797916,0.9972823124069718,24.0,2431,12064005.0,4962.568901686549,4.8,0.9,hd_0p9
0.01,4010,True,2,,,,0,,,,0.9,hd_0p9
0.01,4011,True,3,,,,0,,,,0.9,hd_0p9
0.01,4012,False,,0.9414774952470794,0.9254368541778974,23.0,1,11725083.0,11725083.0,4.6,0.9,hd_0p9
0.01,4013,False,,0.9482428928097175,0.9006026999876988,25.0,979,11646368.0,11896.187946884576,5.0,0.9,hd_0p9
0.01,4014,False,,0.8997784326624625,0.8328559925855894,23.0,28,12704255.0,453723.39285714284,4.6,0.9,hd_0p9
0.01,4015,False,,0.9979757556849669,0.9979615456908444,23.0,82740,11790526.0,142.50091854000485,4.6,0.9,hd_0p9
0.01,4016,False,,0.9937282302147791,0.9935465544171811,24.0,78305,11983688.0,153.0386054530362,4.8,0.9,hd_0p9
0.01,4017,False,,0.9366755491132418,0.8951714451634485,24.0,131,11855932.0,90503.29770992366,4.8,0.9,hd_0p9
0.01,4018,False,,0.945445029936085,0.8969013650576976,23.0,1,11647472.0,11647472.0,4.6,0.9,hd_0p9
