alpha,seed,rejected_empty_client,empty_client_ids,fedartml_hd,hd_pairwise_mean,hd_pairwise_rms,zero_cells,size_min,size_max,size_max_min_ratio,mean_absent_classes_per_client,target_hd,hd_condition
1.5,5002,False,,0.2961979644745166,0.26542604454015034,0.2961979644745165,16,2013557,3005200,1.4924832026111006,3.2,0.5,hd_0p5
1.5,5003,False,,0.3817022044938886,0.3417249090875584,0.3817022044938886,12,1269859,6144494,4.838721464351554,2.4,0.5,hd_0p5
1.5,5004,False,,0.362007953466446,0.2915165194433774,0.36200795346644593,18,2032201,3174509,1.5621038470111963,3.6,0.5,hd_0p5
1.5,5005,False,,0.42265594840068715,0.38430671487792195,0.4226559484006871,14,674802,5161677,7.649172646198441,2.8,0.5,hd_0p5
1.5,5006,False,,0.2507726733675929,0.2250132848835639,0.25077267336759285,3,1066793,5767880,5.406747138385797,0.6,0.5,hd_0p5
1.5,5007,False,,0.5078865851904021,0.4563751083185328,0.5078865851904021,15,372825,5367187,14.395995440219941,3.0,0.5,hd_0p5
1.5,5008,False,,0.3831853513229847,0.3351414292637049,0.38318535132298465,13,712772,4492090,6.302281795581195,2.6,0.5,hd_0p5
1.5,5009,False,,0.3429337576771108,0.31124369830636,0.34293375767711076,12,1234974,4772851,3.864738043068113,2.4,0.5,hd_0p5
1.5,5010,False,,0.39048487291676437,0.33914066483784466,0.3904848729167643,9,1190091,4398126,3.6956215953233826,1.8,0.5,hd_0p5
1.5,5011,False,,0.4882053683239606,0.44343981252156456,0.48820536832396055,6,516208,7560203,14.645652527663268,1.2,0.5,hd_0p5
1.5,5012,False,,0.37278873567517395,0.3309457603948236,0.37278873567517395,12,631447,3994992,6.326725758456371,2.4,0.5,hd_0p5
1.5,5013,False,,0.31495744055065006,0.2841050632141191,0.31495744055065,14,1448783,3488235,2.407700117961075,2.8,0.5,hd_0p5
1.5,5014,False,,0.4362358593685898,0.35250353128986206,0.4362358593685898,18,1424133,3744870,2.6295788384933148,3.6,0.5,hd_0p5
1.5,5015,False,,0.43733041727059835,0.39092495017899154,0.4373304172705983,12,675804,5491194,8.125423939485414,2.4,0.5,hd_0p5
1.5,5016,False,,0.34290320089615123,0.3223003579128644,0.34290320089615123,6,1034920,6235522,6.025124647315734,1.2,0.5,hd_0p5
1.5,5017,False,,0.39246354996755517,0.3568768279787587,0.39246354996755517,12,1133733,4734608,4.176122596766611,2.4,0.5,hd_0p5
1.5,5018,False,,0.47529442335877115,0.4187365584542995,0.47529442335877115,12,727324,5588524,7.683678800644555,2.4,0.5,hd_0p5
1.5,5019,False,,0.2632953387125192,0.2431464364477991,0.2632953387125192,5,1628457,5159936,3.1686043905365633,1.0,0.5,hd_0p5
1.5,5020,False,,0.4053980249155037,0.357285215039094,0.40539802491550364,11,1430013,4399901,3.076825875009528,2.2,0.5,hd_0p5
1.5,5021,False,,0.3884931238513989,0.34028987714245673,0.38849312385139884,11,1107970,5303209,4.786419307381969,2.2,0.5,hd_0p5
1.5,5022,False,,0.37760135429084896,0.3373130538024045,0.37760135429084896,11,869325,4828106,5.553856152762201,2.2,0.5,hd_0p5
1.5,5023,False,,0.28792390597504997,0.25768453696422394,0.2879239059750499,14,2415919,2832503,1.1724329333889092,2.8,0.5,hd_0p5
1.5,5024,False,,0.2638642434465274,0.2545699875379001,0.2638642434465274,9,1103855,4740306,4.294319453189051,1.8,0.5,hd_0p5
1.5,5025,False,,0.38444403927275156,0.3417179172696679,0.38444403927275156,12,753092,4430919,5.883635731092616,2.4,0.5,hd_0p5
1.5,5026,False,,0.3217830551350161,0.3038431829463871,0.321783055135016,9,731904,5723154,7.8195419071353625,1.8,0.5,hd_0p5
1.5,5027,False,,0.33934151160671644,0.311301147187821,0.33934151160671644,15,976769,3849567,3.941123233845464,3.0,0.5,hd_0p5
1.5,5028,False,,0.26605273989368344,0.25315849224166276,0.26605273989368344,9,1470323,4414369,3.002312417067542,1.8,0.5,hd_0p5
1.5,5029,False,,0.4964947480369846,0.45160328636446695,0.4964947480369846,9,516140,6947811,13.46109776417251,1.8,0.5,hd_0p5
0.03,5000,False,,0.9405496775621554,0.9372394834306746,0.9405496775621552,19,15983,11630466,727.6772821122443,3.8,0.75,hd_0p75
0.03,5001,False,,0.9890336794466623,0.9888147036615864,0.9890336794466623,21,65565,11644896,177.60841912605812,4.2,0.75,hd_0p75
0.03,5002,False,,0.9150978952269114,0.8984486860397494,0.9150978952269113,16,59359,11602891,195.46978554220928,3.2,0.75,hd_0p75
0.03,5003,False,,0.9745974130758075,0.9733032483268922,0.9745974130758076,22,2623,11644896,4439.533358749523,4.4,0.75,hd_0p75
0.03,5004,False,,0.9280653486880167,0.9070551997015747,0.9280653486880167,19,14701,11633204,791.3205904360248,3.8,0.75,hd_0p75
0.03,5005,False,,0.9911399598477227,0.9910490838298667,0.9911399598477225,20,2235,11644896,5210.244295302014,4.0,0.75,hd_0p75
0.03,5006,False,,0.9775827959868002,0.9759147768102399,0.9775827959868002,22,66786,11644897,174.36134818674572,4.4,0.75,hd_0p75
0.03,5007,False,,0.9314371391073807,0.9108492772291281,0.9314371391073807,18,85905,10325587,120.1977416914033,3.6,0.75,hd_0p75
0.03,5008,False,,0.8303053702044809,0.7922279170018478,0.8303053702044809,19,133491,9563184,71.63916668539451,3.8,0.75,hd_0p75
0.03,5009,False,,0.9502044367637473,0.9206876950557451,0.9502044367637473,20,102657,11644897,113.43500199694127,4.0,0.75,hd_0p75
0.03,5010,False,,0.8363691262168708,0.7851320145888967,0.8363691262168708,17,22,9768596,444027.0909090909,3.4,0.75,hd_0p75
0.03,5011,False,,0.8916342248859811,0.8349060121008474,0.891634224885981,14,416557,9030051,21.67782800433074,2.8,0.75,hd_0p75
0.03,5012,False,,0.9684349601679432,0.9647389166626557,0.9684349601679432,21,43523,11644894,267.5572455942835,4.2,0.75,hd_0p75
0.03,5013,False,,0.9315979565351274,0.9072836539245147,0.9315979565351273,16,37964,11622229,306.13815720155935,3.2,0.75,hd_0p75
0.03,5014,False,,0.9480567512833122,0.944733483279354,0.9480567512833122,21,47,11644896,247763.74468085106,4.2,0.75,hd_0p75
0.03,5015,False,,0.9504118929524463,0.925152346909719,0.9504118929524462,18,79885,11644894,145.77072041059023,3.6,0.75,hd_0p75
0.03,5016,False,,0.9350305503837515,0.9140195631067838,0.9350305503837515,19,36734,11644897,317.00596177927804,3.8,0.75,hd_0p75
0.03,5017,False,,0.923683143833914,0.9094308918124845,0.923683143833914,18,1217,11428424,9390.652423993426,3.6,0.75,hd_0p75
0.03,5018,False,,0.8938204499162126,0.8391988802128569,0.8938204499162126,17,58472,11119947,190.17558831577506,3.4,0.75,hd_0p75
0.03,5019,False,,0.9778932889638,0.9771254911116556,0.9778932889637999,19,2586,11644896,4503.053364269142,3.8,0.75,hd_0p75
0.03,5020,False,,0.7069018203860234,0.6195895827834736,0.7069018203860234,18,180655,4618431,25.56492208906479,3.6,0.75,hd_0p75
0.03,5021,False,,0.9108212391368573,0.877816148035863,0.9108212391368573,17,102189,11545558,112.98239536545029,3.4,0.75,hd_0p75
0.03,5022,False,,0.8912773584459655,0.864722505422152,0.8912773584459655,18,52370,11589889,221.3077907198778,3.6,0.75,hd_0p75
0.03,5023,False,,0.9020802405587889,0.8956178924911218,0.9020802405587889,17,663,11522672,17379.595776772247,3.4,0.75,hd_0p75
0.03,5024,False,,0.9080490459106306,0.8970890165122866,0.9080490459106306,19,121317,11346080,93.52423815293817,3.8,0.75,hd_0p75
0.03,5025,False,,0.8703154610020746,0.83947807276141,0.8703154610020745,16,7006,10400277,1484.4814444761632,3.2,0.75,hd_0p75
0.03,5026,False,,0.9511137981277964,0.9344923059013196,0.9511137981277963,16,78969,11443864,144.91590370905038,3.2,0.75,hd_0p75
0.03,5027,False,,0.94515017005271,0.8966077843177207,0.94515017005271,22,80691,8767840,108.65945396636552,4.4,0.75,hd_0p75
0.03,5028,False,,0.9524216048419499,0.9501873775757195,0.9524216048419498,21,27372,11644897,425.4309878708169,4.2,0.75,hd_0p75
0.03,5029,False,,0.9200254437608542,0.9084481766286515,0.9200254437608542,14,106965,11631175,108.7381386434815,2.8,0.75,hd_0p75
0.05,5000,False,,0.8953544117832297,0.8481964899081504,0.8953544117832297,15,24668,11438551,463.69997567699045,3.0,0.75,hd_0p75
0.05,5001,False,,0.9800417594448999,0.9791378468171981,0.9800417594448999,19,79244,11644896,146.94987633133107,3.8,0.75,hd_0p75
0.05,5002,False,,0.8565917618080645,0.8432059124875876,0.8565917618080644,12,8277,11258720,1360.2416334420684,2.4,0.75,hd_0p75
0.05,5003,False,,0.958431223320643,0.9543474456477263,0.958431223320643,17,9128,11644873,1275.7310473269063,3.4,0.75,hd_0p75
0.05,5004,False,,0.9027065284012928,0.8682001755105194,0.9027065284012928,15,93381,11462663,122.7515554556066,3.0,0.75,hd_0p75
0.05,5005,False,,0.9630400861312094,0.9612407104839011,0.9630400861312093,19,2991,11644638,3893.2256770310933,3.8,0.75,hd_0p75
0.05,5006,False,,0.9550117004722131,0.9517204304816538,0.9550117004722131,19,65290,11644897,178.35651707765354,3.8,0.75,hd_0p75
0.05,5007,False,,0.8294776310625565,0.7989441729958152,0.8294776310625562,16,128728,8976282,69.73061027903798,3.2,0.75,hd_0p75
0.05,5008,False,,0.8342626298196354,0.735259097657423,0.8342626298196354,20,463878,7951866,17.142149444466003,4.0,0.75,hd_0p75
0.05,5009,False,,0.9436579033431285,0.9156206034089406,0.9436579033431285,16,209319,11644756,55.631624458362595,3.2,0.75,hd_0p75
0.05,5010,False,,0.8581163990497813,0.8009784556057598,0.8581163990497813,18,426,11631061,27302.960093896712,3.6,0.75,hd_0p75
0.05,5011,False,,0.8488017024373273,0.79113639118261,0.8488017024373273,14,396313,7862119,19.838155700166283,2.8,0.75,hd_0p75
0.05,5012,False,,0.9533869067331351,0.949574646770124,0.9533869067331349,14,41574,11642727,280.0482753644105,2.8,0.75,hd_0p75
0.05,5013,False,,0.9157403878447015,0.8992644353647495,0.9157403878447015,13,59430,11481990,193.20191822311963,2.6,0.75,hd_0p75
0.05,5014,False,,0.8644757100580193,0.7956094988806581,0.8644757100580192,18,4138,11609352,2805.5466408893185,3.6,0.75,hd_0p75
0.05,5015,False,,0.8699069166286271,0.828437939057823,0.8699069166286271,14,51230,11643434,227.27764981456178,2.8,0.75,hd_0p75
0.05,5016,False,,0.9017421110708806,0.8799460165405316,0.9017421110708808,16,84621,11644895,137.61235390742252,3.2,0.75,hd_0p75
0.05,5017,False,,0.8721365541461982,0.8422199783249127,0.8721365541461981,15,42964,10619645,247.1754259379946,3.0,0.75,hd_0p75
0.05,5018,False,,0.883714849352739,0.8280142403018018,0.883714849352739,15,85016,10037671,118.06802248988426,3.0,0.75,hd_0p75
0.05,5019,False,,0.9407381409588672,0.9282955421103292,0.9407381409588671,17,5451,11644871,2136.281599706476,3.4,0.75,hd_0p75
0.05,5020,False,,0.6794239362807772,0.5842836185111396,0.6794239362807772,19,212203,3987167,18.789399772859007,3.8,0.75,hd_0p75
0.05,5021,False,,0.8701529418018141,0.8387821915236815,0.8701529418018141,14,140870,10999450,78.08227443742457,2.8,0.75,hd_0p75
0.05,5022,False,,0.8337781368220866,0.8037025831472369,0.8337781368220865,15,432,11584100,26815.046296296296,3.0,0.75,hd_0p75
0.05,5023,False,,0.8075790835167207,0.777565074856584,0.8075790835167207,14,17886,10899814,609.4047858660405,2.8,0.75,hd_0p75
0.05,5024,False,,0.8424980993155163,0.8118307037163615,0.8424980993155163,13,137079,10409030,75.934534100774,2.6,0.75,hd_0p75
0.05,5025,False,,0.8438873771200469,0.8186943498255967,0.8438873771200469,16,20816,9058509,435.17049385088393,3.2,0.75,hd_0p75
0.05,5026,False,,0.9329173004315364,0.9086684255533826,0.9329173004315363,13,77392,11101035,143.43905054786023,2.6,0.75,hd_0p75
0.05,5027,False,,0.9289776002185426,0.9095942821401879,0.9289776002185426,15,360,11644896,32346.933333333334,3.0,0.75,hd_0p75
0.05,5028,False,,0.9180079873535928,0.9060970585863458,0.9180079873535928,16,48619,11644896,239.5132767025237,3.2,0.75,hd_0p75
0.05,5029,False,,0.8149665029335701,0.7908816174700339,0.81496650293357,13,194164,11393649,58.680543252096165,2.6,0.75,hd_0p75
0.075,5000,False,,0.8772724414017588,0.8277035325666129,0.8772724414017588,13,30002,10894885,363.1386240917272,2.6,0.75,hd_0p75
0.075,5001,False,,0.9544304011613242,0.9514415451307086,0.954430401161324,15,53349,11644859,218.27698738495567,3.0,0.75,hd_0p75
0.075,5002,False,,0.8099496153676943,0.7927597836257616,0.8099496153676942,9,21057,10530324,500.0866220259296,1.8,0.75,hd_0p75
0.075,5003,False,,0.9183869897859201,0.8976315673863591,0.91838698978592,14,10211,11643006,1140.2415042601117,2.8,0.75,hd_0p75
0.075,5004,False,,0.8769710572604235,0.8392047874976504,0.8769710572604233,14,110345,10951782,99.25036929629798,2.8,0.75,hd_0p75
0.075,5005,False,,0.933162434842743,0.927730874152903,0.933162434842743,17,8206,11635636,1417.942481111382,3.4,0.75,hd_0p75
0.075,5006,False,,0.8442715999112995,0.8325288604399249,0.8442715999112995,13,73234,11530643,157.44931316055383,2.6,0.75,hd_0p75
0.075,5007,False,,0.7607088972123313,0.7041619307970216,0.7607088972123313,15,423813,7861231,18.548819880466148,3.0,0.75,hd_0p75
0.075,5008,False,,0.8308274234535225,0.7276996613015823,0.8308274234535222,16,456233,7257825,15.908154386026439,3.2,0.75,hd_0p75
0.075,5009,False,,0.9229463855532933,0.8969049503376085,0.9229463855532932,16,209146,11638681,55.64859476155413,3.2,0.75,hd_0p75
0.075,5010,False,,0.8187993136638428,0.7639101510228893,0.8187993136638427,16,10415,11505687,1104.7227076332213,3.2,0.75,hd_0p75
0.075,5011,False,,0.8001387555500061,0.743299939195344,0.8001387555500059,10,375813,7092953,18.873623317979952,2.0,0.75,hd_0p75
0.075,5012,False,,0.9044620740780599,0.9007454664299848,0.9044620740780599,12,42716,11603357,271.6395964041577,2.4,0.75,hd_0p75
0.075,5013,False,,0.9185118035144091,0.9087101460438806,0.9185118035144091,13,1772,11265968,6357.769751693002,2.6,0.75,hd_0p75
0.075,5014,False,,0.9156595885212103,0.9103583628431234,0.9156595885212102,18,22,11642287,529194.8636363636,3.6,0.75,hd_0p75
0.075,5015,False,,0.8923985373540648,0.8728661883575803,0.8923985373540647,13,160898,11557109,71.82879215403547,2.6,0.75,hd_0p75
0.075,5016,False,,0.8569369636253699,0.8351054200310811,0.8569369636253698,12,87269,11644646,133.43393415760465,2.4,0.75,hd_0p75
0.075,5017,False,,0.780401124925686,0.7415515457928509,0.780401124925686,12,1051,11243344,10697.758325404377,2.4,0.75,hd_0p75
0.075,5018,False,,0.8515400958669694,0.8030770537662857,0.8515400958669693,12,103283,8989159,87.03425539537,2.4,0.75,hd_0p75
0.075,5019,False,,0.920927098472741,0.8948479126635529,0.9209270984727409,16,16609,11642920,701.0006622915287,3.2,0.75,hd_0p75
0.075,5020,False,,0.688776217260694,0.6191898661615679,0.6887762172606939,18,68194,4633407,67.94449658327711,3.6,0.75,hd_0p75
0.075,5021,False,,0.8119293200161867,0.780895198747639,0.8119293200161866,12,94433,10034278,106.25817246089821,2.4,0.75,hd_0p75
0.075,5022,False,,0.8355463941350867,0.819351198717524,0.8355463941350867,11,85939,11303148,131.5252446502752,2.2,0.75,hd_0p75
0.075,5023,False,,0.7270747002695466,0.6773974746962843,0.7270747002695466,9,118869,9794591,82.39819465125474,1.8,0.75,hd_0p75
0.075,5024,False,,0.8070144777862103,0.7662581631983898,0.8070144777862103,8,145124,9463004,65.2063338937736,1.6,0.75,hd_0p75
0.075,5025,False,,0.6838966473326776,0.6436017758268519,0.6838966473326776,13,15957,8692276,544.7312151406906,2.6,0.75,hd_0p75
0.075,5026,False,,0.8832745124644122,0.8514294316687551,0.8832745124644122,11,123359,10858509,88.02364643033746,2.2,0.75,hd_0p75
0.075,5027,False,,0.9073554636338077,0.8891559422644925,0.9073554636338078,13,4915,11644747,2369.2262461851474,2.6,0.75,hd_0p75
0.075,5028,False,,0.9452301603445561,0.9420169924150438,0.9452301603445559,13,41702,11644895,279.2406839000528,2.6,0.75,hd_0p75
0.075,5029,False,,0.7162321741873966,0.6775500806959043,0.7162321741873966,12,222333,10586817,47.61693945568134,2.4,0.75,hd_0p75
0.1,5000,False,,0.8616132341127382,0.809951559246805,0.8616132341127382,12,108566,10260007,94.50478971316987,2.4,0.75,hd_0p75
0.1,5001,False,,0.9337821895008416,0.9291002487143792,0.9337821895008416,13,65804,11644129,176.9516898668774,2.6,0.75,hd_0p75
0.1,5002,False,,0.7734439332292835,0.7525057635986605,0.7734439332292835,11,49921,9805737,196.42509164479878,2.2,0.75,hd_0p75
0.1,5003,False,,0.90565074950066,0.8953551792196113,0.9056507495006598,12,42533,11627879,273.3848776244328,2.4,0.75,hd_0p75
0.1,5004,False,,0.846552412480973,0.8078255776395032,0.8465524124809728,11,132918,10353603,77.89466437954228,2.2,0.75,hd_0p75
0.1,5005,False,,0.906059712694033,0.8981622055031975,0.9060597126940328,11,16836,11588761,688.3322047992398,2.2,0.75,hd_0p75
0.1,5006,False,,0.7688559533427975,0.7210937103003762,0.7688559533427974,14,119101,11224620,94.24454874434304,2.8,0.75,hd_0p75
0.1,5007,False,,0.69707487409952,0.615165275213124,0.6970748740995198,12,588735,7063210,11.997265323108019,2.4,0.75,hd_0p75
0.1,5008,False,,0.8251424664180215,0.7219872839675604,0.8251424664180215,13,449810,7064284,15.705039905737978,2.6,0.75,hd_0p75
0.1,5009,False,,0.8925816318032666,0.8671937487058484,0.8925816318032666,13,235713,11603880,49.228850339183666,2.6,0.75,hd_0p75
0.1,5010,False,,0.7875178618774724,0.73204303198679,0.7875178618774724,16,29753,11196881,376.32779887742413,3.2,0.75,hd_0p75
0.1,5011,False,,0.7669686633959656,0.7067115172595086,0.7669686633959657,13,371196,6591755,17.758152027500298,2.6,0.75,hd_0p75
0.1,5012,False,,0.8208799897165114,0.8152151858971454,0.8208799897165114,9,49588,11474576,231.39824151004277,1.8,0.75,hd_0p75
0.1,5013,False,,0.8921310760632802,0.8746933245360571,0.89213107606328,11,66950,11102891,165.8385511575803,2.2,0.75,hd_0p75
0.1,5014,False,,0.8849333349760432,0.8744607409932877,0.8849333349760432,13,7909,11616756,1468.8021241623467,2.6,0.75,hd_0p75
0.1,5015,False,,0.8701719597444239,0.8420522464634276,0.8701719597444237,10,286135,11407989,39.869254023450466,2.0,0.75,hd_0p75
0.1,5016,False,,0.8108701238112471,0.7887357356714754,0.8108701238112471,11,97403,11640961,119.51337227806125,2.2,0.75,hd_0p75
0.1,5017,False,,0.7415783069519112,0.6990355588507781,0.7415783069519112,13,4075,10673969,2619.3788957055217,2.6,0.75,hd_0p75
0.1,5018,False,,0.8140475967330715,0.7608363694607723,0.8140475967330714,14,138965,8292970,59.67668117871406,2.8,0.75,hd_0p75
0.1,5019,False,,0.8251353995855304,0.8051343334028538,0.8251353995855303,11,39489,11283924,285.74853756742385,2.2,0.75,hd_0p75
0.1,5020,False,,0.7186466289435122,0.5996340093719558,0.718646628943512,20,585269,4424915,7.560480736208478,4.0,0.75,hd_0p75
0.1,5021,False,,0.7532079833622578,0.7171420591203477,0.7532079833622578,11,109068,9109386,83.52024425129277,2.2,0.75,hd_0p75
0.1,5022,False,,0.8064690140175046,0.7852870568356989,0.8064690140175046,9,112136,10853244,96.78643789683956,1.8,0.75,hd_0p75
0.1,5023,False,,0.6847473036959876,0.6197148505843819,0.6847473036959875,10,137784,8728234,63.347224641467804,2.0,0.75,hd_0p75
0.1,5024,False,,0.7687185699394988,0.7268706985702622,0.7687185699394988,9,157549,8932620,56.697408425315295,1.8,0.75,hd_0p75
0.1,5025,False,,0.6649455287597383,0.5579582343285667,0.6649455287597381,15,62162,7665495,123.3148064734082,3.0,0.75,hd_0p75
0.1,5026,False,,0.8561292557201766,0.8209168741020278,0.8561292557201765,11,176761,10744738,60.78681383336822,2.2,0.75,hd_0p75
0.1,5027,False,,0.8745049241058526,0.8540462901051594,0.8745049241058526,11,17405,11642399,668.9111749497271,2.2,0.75,hd_0p75
0.1,5028,False,,0.9285485217570937,0.9235179346466887,0.9285485217570935,10,45343,11644818,256.81622301126964,2.0,0.75,hd_0p75
0.1,5029,False,,0.6860908976484457,0.6509187874254312,0.6860908976484457,10,47072,9556635,203.0216476886472,2.0,0.75,hd_0p75
0.15,5000,False,,0.8227360409468353,0.7711698176064816,0.8227360409468352,10,101306,9169784,90.51570489408327,2.0,0.75,hd_0p75
0.15,5001,False,,0.8782196811014155,0.8706062831228086,0.8782196811014154,13,60558,11629510,192.0392020872552,2.6,0.75,hd_0p75
0.15,5002,False,,0.7939867050157222,0.7393318683586635,0.7939867050157221,14,117726,8817510,74.89857805412568,2.8,0.75,hd_0p75
0.15,5003,False,,0.8541481895860659,0.8317601683200453,0.8541481895860659,10,92552,11503361,124.29078788140721,2.0,0.75,hd_0p75
0.15,5004,False,,0.7886564830898476,0.7457449867663841,0.7886564830898475,11,215229,9518801,44.22638677873335,2.2,0.75,hd_0p75
0.15,5005,False,,0.8375527274272967,0.8231373757936142,0.8375527274272967,9,40661,11297427,277.8442979759475,1.8,0.75,hd_0p75
0.15,5006,False,,0.8617665391381991,0.8430160572169514,0.861766539138199,8,130920,11611563,88.69204857928506,1.6,0.75,hd_0p75
0.15,5007,False,,0.6489498735857784,0.5514261206469587,0.6489498735857783,12,1028213,5978741,5.8146911194470405,2.4,0.75,hd_0p75
0.15,5008,False,,0.8031271163663175,0.7003010811670707,0.8031271163663175,12,476968,6911172,14.489802250884756,2.4,0.75,hd_0p75
0.15,5009,False,,0.8414953192786347,0.8250944889791642,0.8414953192786347,10,197693,11371200,57.51948728584219,2.0,0.75,hd_0p75
0.15,5010,False,,0.734572509893641,0.6790512200539376,0.734572509893641,10,182416,10231205,56.0872127444961,2.0,0.75,hd_0p75
0.15,5011,False,,0.7502595405500341,0.69520835362438,0.7502595405500341,14,183682,7915670,43.094424058971484,2.8,0.75,hd_0p75
0.15,5012,False,,0.658434178596357,0.6459031602430476,0.6584341785963569,8,100067,11010485,110.03112914347388,1.6,0.75,hd_0p75
0.15,5013,False,,0.8550558399515448,0.8477567498869938,0.8550558399515447,10,36199,11586022,320.06469791983204,2.0,0.75,hd_0p75
0.15,5014,False,,0.8325654718049685,0.8109458447389786,0.8325654718049684,10,65497,11442477,174.70230697589201,2.0,0.75,hd_0p75
0.15,5015,False,,0.8172614466196138,0.7865513891218632,0.8172614466196136,10,176623,11055784,62.595381122503866,2.0,0.75,hd_0p75
0.15,5016,False,,0.731996949226954,0.7079024288755725,0.731996949226954,8,166466,11581091,69.57030865161654,1.6,0.75,hd_0p75
0.15,5017,False,,0.745370815537429,0.706657413102194,0.745370815537429,6,58328,9554946,163.81405157042929,1.2,0.75,hd_0p75
0.15,5018,False,,0.7384207931979566,0.6789773758402232,0.7384207931979566,15,301308,7405297,24.57716688571163,3.0,0.75,hd_0p75
0.15,5019,False,,0.840386223074253,0.8173482882552501,0.8403862230742529,8,75707,11490557,151.77667851057365,1.6,0.75,hd_0p75
0.15,5020,False,,0.6135562603322763,0.5104615598816507,0.6135562603322763,19,719860,4160832,5.780057233350929,3.8,0.75,hd_0p75
0.15,5021,False,,0.7094964345243204,0.6437704370609898,0.7094964345243204,13,184303,7655916,41.53983386054487,2.6,0.75,hd_0p75
0.15,5022,False,,0.7389467673830292,0.7112548919681371,0.7389467673830292,7,193824,9858036,50.86076027736503,1.4,0.75,hd_0p75
0.15,5023,False,,0.7041369307465599,0.6229464949939137,0.7041369307465599,13,158419,7127907,44.994015869308605,2.6,0.75,hd_0p75
0.15,5024,False,,0.6821395184799363,0.6440812935445924,0.6821395184799363,7,211519,8468573,40.03693758007555,1.4,0.75,hd_0p75
0.15,5025,False,,0.6646782546191083,0.5699872619215498,0.6646782546191083,12,314281,6374122,20.281601496749722,2.4,0.75,hd_0p75
0.15,5026,False,,0.8186282445777574,0.780656487038555,0.8186282445777573,7,101187,10587250,104.63053554310336,1.4,0.75,hd_0p75
0.15,5027,False,,0.8173789077121276,0.7931458625298089,0.8173789077121276,11,67367,11602761,172.23211661495984,2.2,0.75,hd_0p75
0.15,5028,False,,0.8665819954171796,0.856150469614709,0.8665819954171796,9,23980,11640381,485.42039199332777,1.8,0.75,hd_0p75
0.15,5029,False,,0.5728463166643165,0.5353360695741886,0.5728463166643164,8,94593,7795146,82.40721829310837,1.6,0.75,hd_0p75
0.2,5000,False,,0.8131091363754682,0.7523286294319557,0.813109136375468,14,109614,8363318,76.29789990329702,2.8,0.75,hd_0p75
0.2,5001,False,,0.8212424756527986,0.811411081780002,0.8212424756527985,11,79954,11576471,144.78914125622234,2.2,0.75,hd_0p75
0.2,5002,False,,0.716370996854113,0.6662325086091511,0.7163709968541128,13,64652,8303635,128.43585658602981,2.6,0.75,hd_0p75
0.2,5003,False,,0.7930895498661409,0.7652450339150045,0.7930895498661408,10,123489,11259566,91.1786960781932,2.0,0.75,hd_0p75
0.2,5004,False,,0.7378670695099047,0.6943878796094614,0.7378670695099045,7,363116,9060627,24.952431179017175,1.4,0.75,hd_0p75
0.2,5005,False,,0.7769744571139187,0.7639224215145335,0.7769744571139185,7,99873,10821148,108.34908333583651,1.4,0.75,hd_0p75
0.2,5006,False,,0.8163248400178266,0.7922667175296735,0.8163248400178263,7,195828,11508889,58.77039544906755,1.4,0.75,hd_0p75
0.2,5007,False,,0.6245264111020805,0.5217199035959054,0.6245264111020804,12,974243,5301037,5.441185617961843,2.4,0.75,hd_0p75
0.2,5008,False,,0.7710036257932638,0.6731456033201673,0.7710036257932638,10,462394,6750562,14.59915569838709,2.0,0.75,hd_0p75
0.2,5009,False,,0.6989717015806962,0.6818645313381515,0.6989717015806961,10,72840,10926866,150.0118890719385,2.0,0.75,hd_0p75
0.2,5010,False,,0.7205857875895454,0.6697858223662811,0.7205857875895454,9,229819,9219724,40.11732711394619,1.8,0.75,hd_0p75
0.2,5011,False,,0.7006986985254896,0.6066401005419095,0.7006986985254896,12,391528,7655664,19.55329887006804,2.4,0.75,hd_0p75
0.2,5012,False,,0.5596682645616353,0.5430821504754784,0.5596682645616353,8,185053,10494521,56.71089363587729,1.6,0.75,hd_0p75
0.2,5013,False,,0.7828357745885225,0.7623984904308014,0.7828357745885224,8,39671,11402679,287.4310957626478,1.6,0.75,hd_0p75
0.2,5014,False,,0.7639668456767059,0.7418302778821922,0.7639668456767059,8,87453,11123182,127.19039941454267,1.6,0.75,hd_0p75
0.2,5015,False,,0.5207633131187503,0.5048122167809528,0.5207633131187503,7,213306,9554184,44.79097634384406,1.4,0.75,hd_0p75
0.2,5016,False,,0.6768485362870098,0.649778814364374,0.6768485362870098,6,314729,11400241,36.222404036488534,1.2,0.75,hd_0p75
0.2,5017,False,,0.6939324159980154,0.6511682681507773,0.6939324159980154,8,91981,8815125,95.83636838042639,1.6,0.75,hd_0p75
0.2,5018,False,,0.7000395610236764,0.6293670493313164,0.7000395610236763,12,525540,6793044,12.925836282680672,2.4,0.75,hd_0p75
0.2,5019,False,,0.7814866479592034,0.7645246973832011,0.7814866479592033,8,175178,11215077,64.02103574649784,1.6,0.75,hd_0p75
0.2,5020,False,,0.5366060377849734,0.44363416921300847,0.5366060377849734,19,821745,4030269,4.904525126407827,3.8,0.75,hd_0p75
0.2,5021,False,,0.6660593803883943,0.5958600821384932,0.6660593803883943,12,256334,6661927,25.98924450131469,2.4,0.75,hd_0p75
0.2,5022,False,,0.6752538201777478,0.6517106865708773,0.6752538201777478,9,249792,8962005,35.877870388162954,1.8,0.75,hd_0p75
